1.6 0.00026539 0.000117845 -3.64983e-05 -2.074e-05 -0.000393748 0.000227882 -0.000144413 -4.01493e-05
1.62 0.000381225 0.000120388 -1.73189e-05 -2.01503e-05 6.11172e-05 0.000238964 -6.9103e-05 -4.00018e-05
1.64 0.000497595 0.000122186 1.48866e-06 -1.94735e-05 0.000525534 0.000244359 5.95451e-06 -3.89448e-05
1.66 0.000613817 0.00012323 1.98296e-05 -1.87172e-05 0.000988691 0.000243943 7.90463e-05 -3.70454e-05
1.68 0.000729197 0.000123513 3.76138e-05 -1.78889e-05 0.00143955 0.000237729 0.000148545 -3.43857e-05
1.7 0.000843026 0.000123037 5.47563e-05 -1.69964e-05 0.0018671 0.000225867 0.000212942 -3.10605e-05
1.72 0.000954591 0.000121806 7.11771e-05 -1.60472e-05 0.00226063 0.000208644 0.000270882 -2.71749e-05
1.74 0.00106317 0.000119829 8.68022e-05 -1.50488e-05 0.00261001 0.000186469 0.000321185 -2.28415e-05
1.76 0.00116806 0.000117118 0.000101563 -1.40087e-05 0.00290593 0.000159873 0.000362874 -1.81774e-05
1.78 0.00126854 0.000113693 0.000115397 -1.29341e-05 0.00314015 0.000129488 0.000395188 -1.33022e-05
1.8 0.00136392 0.000109575 0.000128249 -1.18322e-05 0.00330573 9.60371e-05 0.000417596 -8.33443e-06
1.82 0.00145352 0.000104791 0.000140068 -1.07099e-05 0.00339723 6.03154e-05 0.000429806 -3.38991e-06
1.84 0.00153668 9.93707e-05 0.000150812 -9.5741e-06 0.00341086 2.31708e-05 0.000431762 1.42119e-06
1.86 0.00161277 9.33481e-05 0.000160444 -8.43127e-06 0.00334462 -1.45153e-05 0.000423644 5.99626e-06
1.88 0.00168118 8.67608e-05 0.000168934 -7.28778e-06 0.0031984 -5.18494e-05 0.000405857 1.02422e-05
1.9 0.00174134 7.96497e-05 0.000176259 -6.14972e-06 0.00297397 -8.79467e-05 0.000379018 1.4077e-05
1.92 0.00179272 7.20588e-05 0.000182404 -5.02289e-06 0.00267505 -0.000121952 0.000343938 1.7431e-05
1.94 0.00183485 6.40347e-05 0.000187357 -3.91284e-06 0.00230719 -0.000153062 0.000301596 2.02483e-05
1.96 0.00186728 5.56269e-05 0.000191117 -2.8248e-06 0.00187772 -0.000180538 0.000253121 2.24868e-05
1.98 0.00188961 4.68866e-05 0.000193687 -1.76371e-06 0.00139561 -0.000203733 0.000199754 2.41191e-05
2 0.00190153 3.78674e-05 0.000195076 -7.3417e-07 0.000871225 -0.000222099 0.000142827 2.51322e-05
2.02 0.00190275 2.86242e-05 0.000195301 2.59536e-07 0.000316192 -0.000235201 8.37237e-05 2.55273e-05
2.04 0.00189306 1.92131e-05 0.000194384 1.21346e-06 -0.000256923 -0.000242732 2.38508e-05 2.53196e-05
2.06 0.0018723 9.6913e-06 0.000192352 2.12401e-06 -0.000834875 -0.000244516 -3.53953e-05 2.45368e-05
2.08 0.00184039 1.1649e-07 0.000189239 2.98793e-06 -0.00140405 -0.000240511 -9.26597e-05 2.32184e-05
2.1 0.00179731 -9.45342e-06 0.000185084 3.8023e-06 -0.00195078 -0.000230814 -0.000146659 2.14146e-05
2.12 0.0017431 -1.89606e-05 0.00017993 4.56459e-06 -0.00246169 -0.000215657 -0.000196211 1.91842e-05
2.14 0.00167789 -2.83478e-05 0.000173825 5.27259e-06 -0.002924 -0.0001954 -0.000240254 1.65936e-05
2.16 0.00160185 -3.75585e-05 0.000166821 5.92445e-06 -0.00332586 -0.000170522 -0.000277877 1.37149e-05
2.18 0.00151525 -4.65372e-05 0.000158976 6.51867e-06 -0.00365666 -0.000141615 -0.000308331 1.06237e-05
2.2 0.00141841 -5.52301e-05 0.00015035 7.05409e-06 -0.00390728 -0.000109361 -0.000331045 7.39794e-06
2.22 0.00131172 -6.35851e-05 0.000141005 7.52989e-06 -0.00407035 -7.45258e-05 -0.000345637 4.11572e-06
2.24 0.00119564 -7.15521e-05 0.000131008 7.94559e-06 -0.00414048 -3.79324e-05 -0.000351919 8.53657e-07
2.26 0.00107071 -7.90835e-05 0.000120428 8.30101e-06 -0.00411439 -4.46504e-07 -0.000349896 -2.31476e-06
2.28 0.000937507 -8.61345e-05 0.000109335 8.5963e-06 -0.00399105 3.70456e-05 -0.000339763 -5.32065e-06
2.3 0.000796686 -9.26628e-05 9.78003e-05 8.83191e-06 -0.0037717 7.36577e-05 -0.0003219 -8.10118e-06
2.32 0.000648952 -9.86298e-05 8.58987e-05 9.00858e-06 -0.00345994 0.000108525 -0.000296857 -1.06007e-05
2.34 0.000495069 -0.000104 7.37038e-05 9.12733e-06 -0.00306161 0.000140824 -0.000265338 -1.27716e-05
2.36 0.000335849 -0.000108742 6.129e-05 9.18944e-06 -0.00258469 0.000169791 -0.000228187 -1.45756e-05
2.38 0.000172148 -0.000112827 4.87319e-05 9.19645e-06 -0.00203921 0.000194744 -0.00018636 -1.59836e-05
2.4 4.8662e-06 -0.000116231 3.61035e-05 9.15013e-06 -0.00143696 0.000215094 -0.000140905 -1.69764e-05
2.42 -0.000165061 -0.000118935 2.34779e-05 9.05247e-06 -0.000791288 0.000230361 -9.29368e-05 -1.7545e-05
2.44 -0.000336667 -0.000120923 1.0927e-05 8.90566e-06 -0.000116801 0.000240184 -4.36085e-05 -1.76901e-05
2.46 -0.000508959 -0.000122183 -1.47874e-06 8.71209e-06 0.00057099 0.000244335 5.91473e-06 -1.7422e-05
2.48 -0.000680927 -0.000122708 -1.3671e-05 8.47431e-06 0.00125601 0.000242714 5.44823e-05 -1.67598e-05
2.5 -0.000851543 -0.000122496 -2.55836e-05 8.19502e-06 0.00192199 0.000235362 0.000100985 -1.57311e-05
2.52 -0.00101978 -0.000121548 -3.71531e-05 7.87706e-06 0.00255288 0.000222453 0.000144378 -1.43709e-05
2.54 -0.00118459 -0.000119871 -4.8319e-05 7.52338e-06 0.00313321 0.000204294 0.000183706 -1.27205e-05
2.56 -0.00134495 -0.000117475 -5.90239e-05 7.13705e-06 0.00364847 0.000181312 0.000218124 -1.08266e-05
2.58 -0.00149985 -0.000114375 -6.92139e-05 6.7212e-06 0.00408549 0.000154053 0.000246911 -8.73996e-06
2.6 -0.00164828 -0.00011059 -7.8839e-05 6.27902e-06 0.00443276 0.000123159 0.00026949 -6.51413e-06
2.62 -0.00178926 -0.000106143 -8.78528e-05 5.81375e-06 0.00468076 8.93605e-05 0.000285434 -4.20424e-06
2.64 -0.00192186 -0.000101061 -9.62134e-05 5.32867e-06 0.00482214 5.34556e-05 0.000294477 -1.86566e-06
2.66 -0.00204516 -9.53743e-05 -0.000103883 4.82705e-06 0.00485204 1.62919e-05 0.000296517 4.47203e-07
2.68 -0.0021583 -8.91181e-05 -0.000110828 4.31217e-06 0.00476813 -2.12537e-05 0.000291614 2.68214e-06
2.7 -0.00226046 -8.23299e-05 -0.00011702 3.78727e-06 0.00457079 -5.82951e-05 0.000279988 4.79021e-06
2.72 -0.00235089 -7.50504e-05 -0.000122435 3.25557e-06 0.00426308 -9.39585e-05 0.000262011 6.72677e-06
2.74 -0.00242887 -6.73236e-05 -0.000127054 2.72022e-06 0.00385074 -0.000127403 0.000238195 8.45235e-06
2.76 -0.00249378 -5.91959e-05 -0.000130862 2.18431e-06 0.00334206 -0.000157839 0.000209182 9.9334e-06
2.78 -0.00254505 -5.0716e-05 -0.000133848 1.65085e-06 0.00274777 -0.00018455 0.000175721 1.11429e-05
2.8 -0.0025822 -4.19348e-05 -0.000136009 1.12273e-06 0.00208074 -0.000206907 0.000138656 1.20606e-05
2.82 -0.0026048 -3.29049e-05 -0.000137344 6.02766e-07 0.00135576 -0.000224381 9.89003e-05 1.26737e-05
2.84 -0.00261253 -2.36805e-05 -0.000137857 9.363e-08 0.000589213 -0.000236563 5.74156e-05 1.29765e-05
2.86 -0.00260514 -1.43166e-05 -0.000137557 -4.02127e-07 -0.000201333 -0.000243164 1.51908e-05 1.29705e-05
2.88 -0.00258249 -4.86927e-06 -0.000136458 -8.82097e-07 -0.000997499 -0.000244031 -2.67827e-05 1.26644e-05
2.9 -0.0025445 4.60502e-06 -0.000134577 -1.34402e-06 -0.00178053 -0.000239143 -6.75335e-05 1.20732e-05
2.92 -0.00249119 1.40497e-05 -0.000131937 -1.7858e-06 -0.00253174 -0.000228616 -0.000106132 1.12183e-05
2.94 -0.0024227 2.34085e-05 -0.000128562 -2.20549e-06 -0.00323295 -0.000212699 -0.000141712 1.01262e-05
2.96 -0.00233922 3.26255e-05 -0.000124484 -2.60132e-06 -0.00386695 -0.000191768 -0.00017349 8.82835e-06
2.98 -0.00224107 4.16458e-05 -0.000119734 -2.97171e-06 -0.00441789 -0.000166317 -0.000200779 7.36e-06
3 -0.00212864 5.04156e-05 -0.000114351 -3.31525e-06 -0.0048717 -0.000136947 -0.000223007 5.75935e-06
3.02 -0.00200242 5.88829e-05 -0.000108373 -3.63068e-06 -0.00521643 -0.000104349 -0.000239728 4.06664e-06
3.04 -0.00186298 6.69971e-05 -0.000101843 -3.91698e-06 -0.00544258 -6.92935e-05 -0.000250629 2.32315e-06
3.06 -0.00171099 7.471e-05 -9.48066e-05 -4.17328e-06 -0.00554335 -3.26061e-05 -0.000255534 5.70293e-07
3.08 -0.0015472 8.19759e-05 -8.73107e-05 -4.39889e-06 -0.00551482 4.8482e-06 -0.000254411 -1.15137e-06
3.1 -0.00137243 8.87515e-05 -7.94048e-05 -4.59333e-06 -0.0053561 4.21865e-05 -0.000247367 -2.80301e-06
3.12 -0.00118759 9.49967e-05 -7.11399e-05 -4.75628e-06 -0.00506938 7.85288e-05 -0.000234645 -4.34839e-06
3.14 -0.000993646 0.000100674 -6.25686e-05 -4.88761e-06 -0.00465989 0.000113019 -0.000216616 -5.75457e-06
3.16 -0.000791648 0.000105751 -5.37443e-05 -4.98736e-06 -0.00413587 0.000144844 -0.000193769 -6.99264e-06
3.18 -0.000582695 0.000110197 -4.47212e-05 -5.05575e-06 -0.00350835 0.000173254 -0.0001667 -8.03821e-06
3.2 -0.000367944 0.000113985 -3.5554e-05 -5.09315e-06 -0.00279096 0.000197581 -0.000136092 -8.87192e-06
3.22 -0.0001486 0.000117093 -2.62975e-05 -5.10011e-06 -0.00199959 0.00021725 -0.000102704 -9.47971e-06
3.24 7.40901e-05 0.000119503 -1.70063e-05 -5.07733e-06 -0.00115211 0.0002318 -6.73488e-05 -9.85302e-06
3.26 0.000298846 0.000121202 -7.73439e-06 -5.02564e-06 -0.000267891 0.000240888 -3.08734e-05 -9.98888e-06
3.28 0.00052436 0.000122178 1.46482e-06 -4.94602e-06 0.000632585 0.0002443 5.85885e-06 -9.88981e-06
3.3 0.000749304 0.000122426 1.05392e-05 -4.83959e-06 0.00152823 0.000241956 4.19899e-05 -9.56365e-06
3.32 0.000972339 0.000121946 1.94377e-05 -4.70758e-06 0.00239782 0.000233912 7.66864e-05 -9.02326e-06
3.34 0.00119212 0.000120739 2.81114e-05 -4.55134e-06 0.00322053 0.000220358 0.000109159 -8.28611e-06
3.36 0.00140732 0.000118815 3.65127e-05 -4.3723e-06 0.00397641 0.000201613 0.000138679 -7.37377e-06
3.38 0.0016166 0.000116183 4.45965e-05 -4.17201e-06 0.00464687 0.00017812 0.000164597 -6.31131e-06
3.4 0.00181867 0.000112861 5.23201e-05 -3.95208e-06 0.00521514 0.000150432 0.000186353 -5.12668e-06
3.42 0.00201225 0.000108867 5.96431e-05 -3.71423e-06 0.0056667 0.000119201 0.000203493 -3.85e-06
3.44 0.0021961 0.000104227 6.6528e-05 -3.46019e-06 0.00598964 8.51638e-05 0.000215672 -2.51281e-06
3.46 0.00236902 9.89671e-05 7.29405e-05 -3.19176e-06 0.00617496 4.91217e-05 0.000222669 -1.14733e-06
3.48 0.00252989 9.31194e-05 7.8849e-05 -2.91081e-06 0.00621683 1.19239e-05 0.000224383 2.14307e-07
3.5 0.00267762 8.67187e-05 8.42255e-05 -2.61919e-06 0.00611276 -2.55536e-05 0.000220837 1.54075e-06
3.52 0.0028112 7.98032e-05 8.90451e-05 -2.3188e-06 0.0058637 -6.24281e-05 0.000212176 2.80217e-06
3.54 0.00292969 7.24141e-05 9.32866e-05 -2.01153e-06 0.00547402 -9.78312e-05 0.000198664 3.97086e-06
